id,created_at,favorite_count,retweet_count,text
1646573690102972436,2023-04-13 17:58:54+00:00,2521,317,DEFUND THE DA! GOP Rep Intros Legislation to Defund NYC DA Alvin Bragg’s Office https://t.co/I2Iyw07nse
1646560398521294850,2023-04-13 17:06:05+00:00,2495,327,GOP Senators Introduce Legislation To Defund Sanctuary Cities https://t.co/vUlodOLUx4
1646554037322383362,2023-04-13 16:40:48+00:00,367,51,"NOT ‘FEIN’: 89-Year-Old Feinstein Missing Key Votes, Own Party Calling for Resignation https://t.co/n7RA14k323"
1646537609110323202,2023-04-13 15:35:31+00:00,296,40,Protesters Resort to Violence Because They Have No Other Way to Persuade You @Riley_Gaines_ https://t.co/eKW4Yqd6md
1646536096241598467,2023-04-13 15:29:31+00:00,1134,213,EMPIRE HATE: Nearly a Third of New Yorkers Want Out Due to Crime and Cost of Living; Poll https://t.co/1zcNSN0W8r
1646529431345692672,2023-04-13 15:03:02+00:00,1889,218,COHEN ON THE ROPES! Trump Sues Former Lawyer for $500 Million in Damages [WATCH] https://t.co/E5JmUaoxAV
1646523786735554571,2023-04-13 14:40:36+00:00,1889,381,‘THE FIGHT OF ALL FIGHTS!’: ‘Burn Your Nike Bra’ Challenge Begins in Protest of Trans Partnership https://t.co/NDmzicmxpq
1646522670899683329,2023-04-13 14:36:10+00:00,562,157,Real Wages Of American Workers Continued To Fall Last Month Due To Inflation https://t.co/2XvQejtAI7
1646518745064701952,2023-04-13 14:20:34+00:00,318,31,"TWEETWISE: Elon Musk Has Fired 80% of Twitter’s Staff, ‘If the Ship Sinks, Nobody Has a Job!’ https://t.co/SsJEhojzqM"
1646499880620158977,2023-04-13 13:05:36+00:00,247,33,A new axis of evil is forming right before our eyes https://t.co/iJeb5yHBsx
1646492285020823555,2023-04-13 12:35:25+00:00,315,63,Black conservatives are attacked by the left: @ByronDonalds https://t.co/YgYJlyf5Mi
1646485954960424960,2023-04-13 12:10:16+00:00,1029,255,Biden Gets Confused After His Speech in Ireland So Hunter Tells Him Where to Go https://t.co/r1tipjcPKx
1646309770792513538,2023-04-13 00:30:10+00:00,360,42,"REALLY, JEFFRIES?: Democrat House Minority Leader Rep. Hakeem Jeffries is in hot water after insulting Black conservatives. TONIGHT on ""Hannity,"" Rep. @ByronDonalds will react."
1646307238477168646,2023-04-13 00:20:07+00:00,310,28,"TRUMP SUES COHEN: @AlanDersh and @GreggJarrett will discuss former President Trump’s lawsuit against Michael Cohen TONIGHT on ""Hannity."""
1646304959963492354,2023-04-13 00:11:03+00:00,325,53,"DUBLIN THE EMBARRASSMENT: While America's adversaries are busy at work, President Biden is embarrassing himself in Ireland! TONIGHT on ""Hannity,"" we'll show you the lowlights, and @PeteHegseth and @StephenM will react."
1646304200140128256,2023-04-13 00:08:02+00:00,328,76,U.S. Officials Trying To ‘Reassure’ Allies After Alleged Top Secret Intel Leaks https://t.co/CpjS8d56Oq
